SYMBOL_NAME,Description,Sector,ISIN,SECURITY_ID,Status,UNDERLYING_SYMBOL,EXCHANGE,SEGMENT,INSTRUMENT_TYPE,SERIES,LOT_SIZE
ASPINWALL,Aspinwall and Company Limited,Transportation,INE991I01015,17270.0,MATCHED,ASPINWALL,BSE,E,EQUITY,NS,1.0
MACOBSTECH,Macobs Technologies Ltd.,Retail trade,INE0R0J01010,24545.0,MATCHED,MACOBSTECH,BSE,E,EQUITY,NS,800.0
GULFPETRO,GP Petroleums Limited,Energy minerals,INE586G01017,11581.0,MATCHED,GULFPETRO,BSE,E,EQUITY,B,1.0
RAJPUTANA,Rajputana Biodiesel Limited,Process industries,INE0VHU01019,27269.0,MATCHED,RAJPUTANA,BSE,E,EQUITY,X,1.0
ARCHIDPLY,Archidply Industries Limited,Producer manufacturing,INE877I01016,16795.0,MATCHED,ARCHIDPLY,BSE,E,EQUITY,B,1.0
PSRAJ,P S Raj Steels Ltd.,Non-energy minerals,INE0XUS01012,29665.0,MATCHED,PSRAJ,BSE,E,EQUITY,NT,1000.0
INDOWIND,Indowind Energy Limited,Utilities,INE227G01018,14952.0,MATCHED,INDOWIND,BSE,E,EQUITY,B,1.0
NECCLTD,North Eastern Carrying Corp. Ltd.,Transportation,INE553C01016,13522.0,MATCHED,NECCLTD,BSE,E,EQUITY,B,1.0
CPCAP,CP Capital Ltd,Consumer services,INE521J01018,20086.0,MATCHED,CPCAP,BSE,E,EQUITY,B,1.0
SADBHAV,Sadbhav Engineering Limited,Industrial services,INE226H01026,13236.0,MATCHED,SADBHAV,BSE,E,EQUITY,B,1.0
AERONEU,Aeroflex Neu Limited,Process industries,INE035801013,13689.0,MATCHED,AERONEU,BSE,E,EQUITY,B,1.0
DGCONTENT,Digicontent Ltd.,Commercial services,INE03JI01017,10346.0,MATCHED,DGCONTENT,BSE,E,EQUITY,B,1.0
BARFLEX,Barflex Polyfilms Ltd.,Process industries,INE0QX401014,29176.0,MATCHED,BARFLEX,BSE,E,EQUITY,NS,2000.0
GOLDSTAR,Goldstar Power Ltd.,Producer manufacturing,INE405Y01021,1.0,MATCHED,GOLDSTAR,BSE,E,EQUITY,NS,11250.0
INNOMET,Innomet Advanced Materials Limited,Non-energy minerals,INE0S1D01010,25320.0,MATCHED,INNOMET,BSE,E,EQUITY,NS,1200.0
EMMIL,Energy-Mission Machineries (India) Limited,Producer manufacturing,INE0S1L01013,23745.0,MATCHED,EMMIL,BSE,E,EQUITY,NS,250.0
OPTIVALUE,Optivalue Tek Consulting Limited,Technology services,INE15B101011,758900.0,MATCHED,OPTIVALUE,BSE,E,EQUITY,NS,1600.0
LLOYDS,Lloyds Luxuries Ltd.,Retail trade,INE0DTQ01028,11472.0,MATCHED,LLOYDS,BSE,E,EQUITY,NS,1000.0
BRNL,Bharat Road Network Ltd.,Industrial services,INE727S01012,21683.0,MATCHED,BRNL,BSE,E,EQUITY,B,1.0
QMSMEDI,QMS Medical Allied Services Limited,Distribution services,INE0FMW01018,11467.0,MATCHED,QMSMEDI,BSE,E,EQUITY,NS,1000.0
PROPEQUITY,P.E. Analytics Limited,Technology services,INE0KN801013,8735.0,MATCHED,PROPEQUITY,BSE,E,EQUITY,NS,600.0
SUNLITE,Sunlite Recycling Industries Limited,Non-energy minerals,INE0U2N01013,24868.0,MATCHED,SUNLITE,BSE,E,EQUITY,NS,1200.0
ESSENTIA,Integra Essentia Limited,Consumer non-durables,INE418N01035,30323.0,MATCHED,ESSENTIA,BSE,E,EQUITY,B,1.0
MADHUSUDAN,Madhusudan Masala Limited,Consumer non-durables,INE0P6701019,18728.0,MATCHED,MADHUSUDAN,BSE,E,EQUITY,NS,1000.0
EMMBI,Emmbi Industries Limited,Process industries,INE753K01015,18142.0,MATCHED,EMMBI,BSE,E,EQUITY,B,1.0
TAINWALCHM,Tainwala Chemicals & Plastics (India) Ltd,Process industries,INE123C01018,3396.0,MATCHED,TAINWALCHM,BSE,E,EQUITY,B,1.0
AESTHETIK,Aesthetik Engineers Limited,Consumer durables,INE0TSF01011,24830.0,MATCHED,AESTHETIK,BSE,E,EQUITY,NS,2000.0
XELPMOC,Xelpmoc Design And Tech Ltd,Technology services,INE01P501012,8477.0,MATCHED,XELPMOC,BSE,E,EQUITY,B,1.0
NIRAJ,Niraj Cement Structurals Limited,Industrial services,INE368I01016,255.0,MATCHED,NIRAJ,BSE,E,EQUITY,B,1.0
FORCAS,Forcas Studio Limited,Consumer non-durables,INE0U2501017,24914.0,MATCHED,FORCAS,BSE,E,EQUITY,NS,1600.0
MARALOVER,Maral Overseas Limited,Process industries,INE882A01013,2112.0,MATCHED,MARALOVER,BSE,E,EQUITY,B,1.0
AERON,Aeron Composite Limited,Producer manufacturing,INE0WL801011,25065.0,MATCHED,AERON,BSE,E,EQUITY,NS,1000.0
AVROIND,AVRO India Ltd.,Consumer durables,INE652Z01017,8827.0,MATCHED,AVROIND,BSE,E,EQUITY,B,1.0
KEYFINSERV,Keynote Financial Services Limited,Finance,INE681C01015,4157.0,MATCHED,KEYFINSERV,BSE,E,EQUITY,B,1.0
PRLIND,Premier Roadlines Ltd.,Transportation,INE0CFG01012,23764.0,MATCHED,PRLIND,BSE,E,EQUITY,NS,1000.0
TIPSFILMS,Tips Films Limited,Consumer services,INE0LQS01015,11374.0,MATCHED,TIPSFILMS,BSE,E,EQUITY,B,1.0
ALPA,Alpa Laboratories Limited,Health technology,INE385I01010,14848.0,MATCHED,ALPA,BSE,E,EQUITY,B,1.0
MANAKALUCO,Manaksia Aluminium Company Ltd,Non-energy minerals,INE859Q01017,7427.0,MATCHED,MANAKALUCO,BSE,E,EQUITY,T,1.0
PRAENG,Prajay Engineers Syndicate Ltd,Consumer durables,INE505C01016,13945.0,MATCHED,PRAENG,BSE,E,EQUITY,T,1.0
VASWANI,Vaswani Industries Limited,Non-energy minerals,INE590L01019,25344.0,MATCHED,VASWANI,BSE,E,EQUITY,B,1.0
DIGIKORE,Digikore Studios Limited,Consumer services,INE0QJ901011,19138.0,MATCHED,DIGIKORE,BSE,E,EQUITY,NS,400.0
RSSOFTWARE,R. S. Software (India) Limited,Technology services,INE165B01029,6429.0,MATCHED,RSSOFTWARE,BSE,E,EQUITY,B,1.0
AARTECH,Aartech Solonics Ltd.,Commercial services,INE01C001026,17145.0,MATCHED,AARTECH,BSE,E,EQUITY,B,1.0
READYMIX,Readymix Construction Machinery Ltd.,Producer manufacturing,INE10QL01011,29564.0,MATCHED,READYMIX,BSE,E,EQUITY,NT,1000.0
BSL,BSL Ltd,Process industries,INE594B01012,559.0,MATCHED,BSL,BSE,E,EQUITY,B,1.0
INDBANK,Indbank Merchant Banking Services Limited,Finance,INE841B01017,16933.0,MATCHED,INDBANK,BSE,E,EQUITY,B,1.0
INDTERRAIN,Indian Terrain Fashions Limited,Consumer non-durables,INE611L01021,21957.0,MATCHED,INDTERRAIN,BSE,E,EQUITY,B,1.0
GVPTECH,GVP Infotech Ltd,Commercial services,INE382T01030,10865.0,MATCHED,GVPTECH,BSE,E,EQUITY,NS,1.0
YAARI,Yaari Digital Integrated Services Limited,Finance,INE126M01010,25003.0,MATCHED,YAARI,BSE,E,EQUITY,T,1.0
LAL,Lorenzini Apparels Ltd.,Consumer non-durables,INE740X01023,14924.0,MATCHED,LAL,BSE,E,EQUITY,B,1.0
ROYALARC,Royal Arc Electrodes Limited,Producer manufacturing,INE0EO401019,29727.0,MATCHED,ROYALARC,BSE,E,EQUITY,NS,1200.0
ARVEE,Arvee Laboratories (India) Ltd.,Process industries,INE006Z01016,2814.0,MATCHED,ARVEE,BSE,E,EQUITY,NS,1.0
AARVI,Aarvi Encon Ltd.,Commercial services,INE754X01016,19073.0,MATCHED,AARVI,BSE,E,EQUITY,NS,1.0
DCM,DCM Ltd.,Technology services,INE498A01018,805.0,MATCHED,DCM,BSE,E,EQUITY,B,1.0
SUPERHOUSE,Superhouse Limited,Consumer non-durables,INE712B01010,20616.0,MATCHED,SUPERHOUSE,BSE,E,EQUITY,B,1.0
RHFL,Reliance Home Finance Ltd.,Finance,INE217K01011,759204.0,MATCHED,RHFL,BSE,E,EQUITY,Z,1.0
BHARATGEAR,Bharat Gears Limited,Producer manufacturing,INE561C01019,9397.0,MATCHED,BHARATGEAR,BSE,E,EQUITY,T,1.0
SIGIND,Signet Industries Limited,Process industries,INE529F01035,4522.0,MATCHED,SIGIND,BSE,E,EQUITY,B,1.0
USHAFIN,Usha Financial Services Limited,Finance,INE0LS001014,25952.0,MATCHED,USHAFIN,BSE,E,EQUITY,NS,1600.0
KORE,Jay Jalaram Technologies Ltd.,Distribution services,INE0J6801010,10889.0,MATCHED,KORE,NSE,E,EQUITY,SM,250.0
VEEKAYEM,Veekayem Fashion And Apparels Limited,Process industries,INE0KTW01013,10710.0,MATCHED,VEEKAYEM,BSE,E,EQUITY,NS,500.0
CORALFINAC,Coral India Finance & Housing Ltd.,Finance,INE558D01021,4007.0,MATCHED,CORALFINAC,BSE,E,EQUITY,B,1.0
RUCHINFRA,Ruchi Infrastructure Limited,Transportation,INE413B01023,4566.0,MATCHED,RUCHINFRA,BSE,E,EQUITY,B,1.0
VISHWARAJ,Vishwaraj Sugar Industries Ltd.,Process industries,INE430N01022,13702.0,MATCHED,VISHWARAJ,BSE,E,EQUITY,B,1.0
BHADORA,Bhadora Industries Limited,Producer manufacturing,INE0ZRC01017,758225.0,MATCHED,BHADORA,BSE,E,EQUITY,NS,1200.0
TUNWAL,Tunwal E-Motors Limited,Consumer durables,INE0OXV01027,24520.0,MATCHED,TUNWAL,BSE,E,EQUITY,NS,2000.0
MAITREYA,Maitreya Medicare Limited,Health services,INE0PLQ01011,19809.0,MATCHED,MAITREYA,BSE,E,EQUITY,NS,400.0
APEXECO,Apex Ecotech Ltd.,Utilities,INE0T4V01015,27288.0,MATCHED,APEXECO,BSE,E,EQUITY,NS,1600.0
SOMICONVEY,Somi Conveyor Beltings Limited,Producer manufacturing,INE323J01019,17794.0,MATCHED,SOMICONVEY,BSE,E,EQUITY,B,1.0
MAHESHWARI,Maheshwari Logistics Ltd.,Transportation,INE263W01010,9576.0,MATCHED,MAHESHWARI,BSE,E,EQUITY,NS,1.0
TBI,TBI Corn Limited,Process industries,INE0N2D01013,24019.0,MATCHED,TBI,BSE,E,EQUITY,NS,600.0
UMAEXPORTS,Uma Exports Ltd.,Distribution services,INE0GIU01018,8842.0,MATCHED,UMAEXPORTS,BSE,E,EQUITY,B,1.0
CROWN,Crown Lifters Ltd.,Finance,INE491V01019,8083.0,MATCHED,CROWN,BSE,E,EQUITY,NS,1.0
BLUEWATER,Blue Water Logistics Limited,Transportation,INE0X3M01010,758182.0,MATCHED,BLUEWATER,BSE,E,EQUITY,NS,1000.0
NEWJAISA,Newjaisa Technologies Limited,Retail trade,INE0PW501021,19161.0,MATCHED,NEWJAISA,BSE,E,EQUITY,NT,1500.0
MODTHREAD,Modern Threads (India) Ltd,Process industries,INE794W01014,2241.0,MATCHED,MODTHREAD,BSE,E,EQUITY,B,1.0
WEIZMANIND,Weizmann Limited,Process industries,INE080A01014,3748.0,MATCHED,WEIZMANIND,BSE,E,EQUITY,B,1.0
AVIANSH,Avi Ansh Textile Limited,Process industries,INE0TFB01017,25520.0,MATCHED,AVIANSH,BSE,E,EQUITY,NS,1000.0
TRUST,Trust Fintech Limited,Technology services,INE0SWN01019,23420.0,MATCHED,TRUST,BSE,E,EQUITY,NT,600.0
SMARTEN,Smarten Power Systems Limited,Producer manufacturing,INE14GK01016,757619.0,MATCHED,SMARTEN,BSE,E,EQUITY,NS,1200.0
SHRITECH,Shri Techtex Limited,Process industries,INE0OMF01015,17684.0,MATCHED,SHRITECH,BSE,E,EQUITY,NS,2000.0
IBLFL,IBL Finance Ltd.,Finance,INE0O7401018,21348.0,MATCHED,IBLFL,BSE,E,EQUITY,NS,2000.0
RAJINDLTD,Rajputana Industries Limited,Non-energy minerals,INE0PCU01012,24707.0,MATCHED,RAJINDLTD,BSE,E,EQUITY,NS,1500.0
VR,V R Infraspace Ltd.,Finance,INE0QQM01017,23018.0,MATCHED,VR,BSE,E,EQUITY,NS,400.0
KESORAMIND,Kesoram Industries Ltd,Non-energy minerals,INE087A01019,1859.0,MATCHED,KESORAMIND,BSE,E,EQUITY,A,1.0
SLONE,Slone Infosystems Limited,Distribution services,INE0SMA01017,23689.0,MATCHED,SLONE,BSE,E,EQUITY,NS,800.0
SHEETAL,Sheetal Universal Ltd.,Consumer non-durables,INE04VX01019,20415.0,MATCHED,SHEETAL,BSE,E,EQUITY,NS,2000.0
SHREEOSFM,Shree OSFM E-Mobility Limited,Transportation,INE02S501018,20603.0,MATCHED,SHREEOSFM,BSE,E,EQUITY,NS,1000.0
ENFUSE,Enfuse Solutions Ltd.,Technology services,INE0S3X01014,23224.0,MATCHED,ENFUSE,BSE,E,EQUITY,NS,600.0
IVP,IVP Ltd,Process industries,INE043C01018,1681.0,MATCHED,IVP,BSE,E,EQUITY,B,1.0
CANARYS,Canarys Automations Ltd.,Technology services,INE0QG301017,19368.0,MATCHED,CANARYS,BSE,E,EQUITY,NS,4000.0
MAGNUM,Magnum Ventures Limited.,Process industries,INE387I01016,14957.0,MATCHED,MAGNUM,BSE,E,EQUITY,B,1.0
USK,Udayshivakumar Infra Ltd.,Industrial services,INE0N0Y01013,14871.0,MATCHED,USK,BSE,E,EQUITY,B,1.0
DRONE,Drone Destination Ltd.,Electronic technology,INE0P7201019,17372.0,MATCHED,DRONE,BSE,E,EQUITY,NS,500.0
CPS,C P S Shapers Ltd.,Consumer non-durables,INE0QBU01012,18372.0,MATCHED,CPS,BSE,E,EQUITY,NS,300.0
ESPRIT,Esprit Stones Ltd.,Non-energy minerals,INE0SBP01018,24678.0,MATCHED,ESPRIT,BSE,E,EQUITY,NS,1600.0
DYNAMIC,Dynamic Services & Security Limited,Commercial services,INE0DZ701010,6079.0,MATCHED,DYNAMIC,BSE,E,EQUITY,NS,500.0
AKANKSHA,Akanksha Power And Infrastructure Limited,Producer manufacturing,INE0PCY01014,21121.0,MATCHED,AKANKSHA,BSE,E,EQUITY,NS,1000.0
PRIMECAB,Prime Cable Industries Limited,Producer manufacturing,INE0CQA01020,759023.0,MATCHED,PRIMECAB,BSE,E,EQUITY,NS,1600.0
LANCORHOL,Lancor Holdings Limited,Finance,INE572G01025,23027.0,MATCHED,LANCORHOL,BSE,E,EQUITY,B,1.0
ISFT,Intrasoft Technologies Limited,Retail trade,INE566K01011,18479.0,MATCHED,ISFT,BSE,E,EQUITY,B,1.0
BEWLTD,BEW Engineering Ltd.,Producer manufacturing,INE0HQI01014,5662.0,MATCHED,BEWLTD,BSE,E,EQUITY,NS,500.0
TEXMOPIPES,Texmo Pipes & Products Ltd.,Producer manufacturing,INE141K01013,18214.0,MATCHED,TEXMOPIPES,BSE,E,EQUITY,B,1.0
CLASSICEIL,Classic Electrodes India Limited,Producer manufacturing,INE0UQ601012,758736.0,MATCHED,CLASSICEIL,BSE,E,EQUITY,NS,1600.0
RAPPID,Rappid Valves (India) Limited,Producer manufacturing,INE0MVO01012,25610.0,MATCHED,RAPPID,BSE,E,EQUITY,NS,600.0
HINDCON,Hindcon Chemicals Ltd.,Non-energy minerals,INE642Y01029,4920.0,MATCHED,HINDCON,BSE,E,EQUITY,NS,1.0
AIROLAM,Airo Lam Ltd.,Non-energy minerals,INE801L01010,6068.0,MATCHED,AIROLAM,BSE,E,EQUITY,NS,1.0
RKEC,RKEC Projects Ltd.,Industrial services,INE786W01010,1547.0,MATCHED,RKEC,BSE,E,EQUITY,NS,1.0
SURANASOL,Surana Solar Limited,Electronic technology,INE272L01022,21077.0,MATCHED,SURANASOL,BSE,E,EQUITY,B,1.0
DHARIWAL,Dhariwalcorp Limited,Consumer non-durables,INE0YRN01017,24747.0,MATCHED,DHARIWAL,BSE,E,EQUITY,NS,1200.0
DUCON,Ducon Infratechnologies Ltd.,Distribution services,INE741L01018,28952.0,MATCHED,DUCON,BSE,E,EQUITY,B,1.0
GANGESSECU,Ganges Securities Ltd.,Finance,INE335W01016,21399.0,MATCHED,GANGESSECU,BSE,E,EQUITY,B,1.0
MUKTAARTS,Mukta Arts Limited,Technology services,INE374B01019,8687.0,MATCHED,MUKTAARTS,BSE,E,EQUITY,B,1.0
SONAMLTD,Sonam Ltd,Consumer durables,INE00LM01029,8806.0,MATCHED,SONAMLTD,BSE,E,EQUITY,NS,1.0
INVENTURE,Inventure Growth & Securities Ltd.,Finance,INE878H01024,24870.0,MATCHED,INVENTURE,BSE,E,EQUITY,B,1.0
ALPHAGEO,Alphageo (India) Ltd.,Industrial services,INE137C01018,14597.0,MATCHED,ALPHAGEO,BSE,E,EQUITY,B,1.0
SILGO,Silgo Retail Ltd,Consumer durables,INE01II01013,2495.0,MATCHED,SILGO,BSE,E,EQUITY,NT,1.0
PROFX,Pro Fx Tech Ltd.,Distribution services,INE0VJT01017,757806.0,MATCHED,PROFX,BSE,E,EQUITY,NS,1600.0
DTIL,Dhunseri Tea & Industries Ltd,Process industries,INE341R01014,6227.0,MATCHED,DTIL,BSE,E,EQUITY,B,1.0
RAPIDFLEET,Rapid Fleet Management Services Limited,Transportation,INE0QX901013,30460.0,MATCHED,RAPIDFLEET,BSE,E,EQUITY,NS,600.0
UHTL,United Heat Transfer Ltd.,Producer manufacturing,INE0SMR01011,25935.0,MATCHED,UHTL,BSE,E,EQUITY,NS,2000.0
ROML,Raj Oil Mills Limited,Process industries,INE294G01026,359.0,MATCHED,ROML,BSE,E,EQUITY,B,1.0
BTML,Bodhi Tree Multimedia Ltd.,Consumer services,INE0EEJ01023,14150.0,MATCHED,BTML,BSE,E,EQUITY,B,1.0
SATTVAENGG,Sattva Engineering Construction Limited,Industrial services,INE14DW01018,758960.0,MATCHED,SATTVAENGG,BSE,E,EQUITY,NS,1600.0
EMKAYTOOLS,Emkay Taps & Cutting Tools Ltd.,Producer manufacturing,INE332S01011,10253.0,MATCHED,EMKAYTOOLS,BSE,E,EQUITY,NS,150.0
DELAPLEX,DelaPlex Limited,Technology services,INE0SK801018,22527.0,MATCHED,DELAPLEX,BSE,E,EQUITY,NS,600.0
MGSL,Matrix Geo Solutions Ltd.,Industrial services,INE132901013,759945.0,MATCHED,MGSL,BSE,E,EQUITY,NS,1200.0
STEELCITY,Steel City Securities Ltd.,Finance,INE395H01011,10406.0,MATCHED,STEELCITY,BSE,E,EQUITY,NS,1.0
HPIL,Hindprakash Industries Ltd.,Process industries,INE05X901010,11796.0,MATCHED,HPIL,BSE,E,EQUITY,B,1.0
DENEERS,De Neers Tools Ltd.,Distribution services,INE0JWV01011,15449.0,MATCHED,DENEERS,BSE,E,EQUITY,NS,600.0
COMPUSOFT,Compucom Software Limited,Technology services,INE453B01029,31138.0,MATCHED,COMPUSOFT,BSE,E,EQUITY,B,1.0
KREBSBIO,Krebs Biochemicals & Industries Ltd.,Health technology,INE268B01013,1937.0,MATCHED,KREBSBIO,BSE,E,EQUITY,B,1.0
SADHAV,Sadhav Shipping Ltd.,Transportation,INE0K5H01010,22897.0,MATCHED,SADHAV,BSE,E,EQUITY,NS,600.0
BEACON,Beacon Trusteeship Ltd.,Miscellaneous,INE639X01027,23922.0,MATCHED,BEACON,BSE,E,EQUITY,NS,1000.0
KHFM,KHFM Hospitality & Facility Management Services Ltd.,Commercial services,INE00UG01014,9570.0,MATCHED,KHFM,BSE,E,EQUITY,NS,1550.0
SHYAMCENT,Shyam Century Ferrous Ltd.,Non-energy minerals,INE979R01011,10188.0,MATCHED,SHYAMCENT,BSE,E,EQUITY,B,1.0
ISHANCH,Ishan Dyes and Chemicals Limited,Distribution services,INE561M01018,30252.0,MATCHED,ISHANCH,BSE,E,EQUITY,T,1.0
BEARDSELL,Beardsell Limited,Process industries,INE520H01022,17933.0,MATCHED,BEARDSELL,BSE,E,EQUITY,NS,1.0
INDIANCARD,Indian Card Clothing Co. Ltd.,Producer manufacturing,INE061A01014,4422.0,MATCHED,INDIANCARD,BSE,E,EQUITY,B,1.0
SEMAC,Semac Construction Limited,Producer manufacturing,INE617A01013,11961.0,MATCHED,SEMAC,BSE,E,EQUITY,B,1.0
CHETANA,Chetana Education Limited,Consumer services,INE0U1T01012,24625.0,MATCHED,CHETANA,BSE,E,EQUITY,NS,1600.0
DIVINEHIRA,Divine Hira Jewellers Limited,Consumer durables,INE0NA501011,30262.0,MATCHED,DIVINEHIRA,BSE,E,EQUITY,NT,1600.0
LAGNAM,Lagnam Spintex Ltd.,Process industries,INE548Z01017,5865.0,MATCHED,LAGNAM,BSE,E,EQUITY,NS,1.0
QUESTLAB,Quest Laboratories Ltd.,Health technology,INE0TNW01017,23793.0,MATCHED,QUESTLAB,BSE,E,EQUITY,NS,1200.0
URBAN,Urban Enviro Waste Management Limited,Transportation,INE0O0201019,16888.0,MATCHED,URBAN,BSE,E,EQUITY,NS,800.0
VITAL,Vital Chemtech Ltd.,Process industries,INE0L4K01016,11920.0,MATCHED,VITAL,BSE,E,EQUITY,NS,1200.0
SALONA,Salona Cotspin Limited,Process industries,INE498E01010,17351.0,MATCHED,SALONA,BSE,E,EQUITY,B,1.0
GTL,GTL Limited,Technology services,INE043A01012,1162.0,MATCHED,GTL,BSE,E,EQUITY,B,1.0
ZEAL,Zeal Global Services Ltd.,Transportation,INE0PPS01018,17766.0,MATCHED,ZEAL,BSE,E,EQUITY,X,1.0
HECPROJECT,HEC Infra Projects Ltd.,Industrial services,INE558R01013,7425.0,MATCHED,HECPROJECT,BSE,E,EQUITY,NS,1.0
RPPL,Rajshree Polypack Ltd.,Process industries,INE760W01023,6913.0,MATCHED,RPPL,BSE,E,EQUITY,NS,1.0
IWARE,Iware Supplychain Services Limited,Transportation,INE1AII01014,757644.0,MATCHED,IWARE,BSE,E,EQUITY,NT,1200.0
LATTEYS,Latteys Industries Ltd.,Producer manufacturing,INE262Z01023,15840.0,MATCHED,LATTEYS,BSE,E,EQUITY,NS,1.0
IEML,Indian Emulsifiers Ltd.,Process industries,INE0RRU01016,23789.0,MATCHED,IEML,BSE,E,EQUITY,NS,500.0
GREENCHEF,Greenchef Appliances Limited,Consumer durables,INE0O7P01015,17092.0,MATCHED,GREENCHEF,BSE,E,EQUITY,NS,800.0
CEDAAR,Cedaar Textile Ltd.,Process industries,INE11J101017,757687.0,MATCHED,CEDAAR,BSE,E,EQUITY,NS,1000.0
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,Finance,INE843B01013,5239.0,MATCHED,MAHAPEXLTD,BSE,E,EQUITY,B,1.0
MAYASHEEL,Mayasheel Ventures Limited,Industrial services,INE0ZTO01018,757587.0,MATCHED,MAYASHEEL,BSE,E,EQUITY,NS,3000.0
AUSOMENT,Ausom Enterprise Limited,Finance,INE218C01016,4037.0,MATCHED,AUSOMENT,BSE,E,EQUITY,B,1.0
MASTER,Master Components Limited,Producer manufacturing,INE0OJM01017,19011.0,MATCHED,MASTER,BSE,E,EQUITY,NS,500.0
WIPL,Western India Plywoods Ltd.,Non-energy minerals,INE215F01023,20481.0,MATCHED,WIPL,BSE,E,EQUITY,NS,1.0
SOTAC,Sotac Pharmaceuticals Limited,Health technology,INE0O2D01012,14993.0,MATCHED,SOTAC,BSE,E,EQUITY,NS,1200.0
AURDIS,Aurangabad Distillery Ltd.,Consumer non-durables,INE448V01019,18762.0,MATCHED,AURDIS,BSE,E,EQUITY,NS,625.0
ZENITHEXPO,Zenith Exports Limited,Consumer non-durables,INE058B01018,4176.0,MATCHED,ZENITHEXPO,BSE,E,EQUITY,B,1.0
DTL,Diensten Tech Limited,Technology services,INE0JRD01019,24313.0,MATCHED,DTL,BSE,E,EQUITY,NS,1200.0
MCL,Madhav Copper Ltd.,Non-energy minerals,INE813V01022,22362.0,MATCHED,MCL,BSE,E,EQUITY,NT,1.0
MRIL,Mahendra Realtors & Infrastructure Limited,Industrial services,INE632Q01018,758685.0,MATCHED,MRIL,BSE,E,EQUITY,NS,1600.0
SAMBHAAV,Sambhaav Media Limited,Consumer services,INE699B01027,4127.0,MATCHED,SAMBHAAV,BSE,E,EQUITY,B,1.0
SELLOWRAP,Sellowrap Industries Limited,Producer manufacturing,INE0IJF01013,757982.0,MATCHED,SELLOWRAP,BSE,E,EQUITY,NS,1600.0
LAMBODHARA,Lambodhara Textiles Ltd.,Process industries,INE112F01022,6407.0,MATCHED,LAMBODHARA,BSE,E,EQUITY,B,1.0
BAGFILMS,B.A.G. Films & Media Ltd.,Consumer services,INE116D01028,11226.0,MATCHED,BAGFILMS,BSE,E,EQUITY,B,1.0
SYLVANPLY,Sylvan Plyboard (India) Limited,Non-energy minerals,INE01IH01015,24267.0,MATCHED,SYLVANPLY,BSE,E,EQUITY,NS,2000.0
OMFURN,Omfurn India Ltd.,Producer manufacturing,INE338Y01016,117.0,MATCHED,OMFURN,BSE,E,EQUITY,NS,1200.0
LOVABLE,Lovable Lingerie Limited,Consumer non-durables,INE597L01014,22415.0,MATCHED,LOVABLE,BSE,E,EQUITY,B,1.0
HDIL,Housing Development & Infrastructure Ltd.,Finance,INE191I01012,17920.0,MATCHED,HDIL,BSE,E,EQUITY,Z,1.0
SMLT,Sarthak Metals Ltd,Non-energy minerals,INE017W01010,6843.0,MATCHED,SMLT,BSE,E,EQUITY,B,1.0
RELIABLE,Reliable Data Services Ltd.,Technology services,INE375Y01018,24380.0,MATCHED,RELIABLE,BSE,E,EQUITY,T,1.0
SHAHALLOYS,Shah Alloys Limited,Non-energy minerals,INE640C01011,11856.0,MATCHED,SHAHALLOYS,BSE,E,EQUITY,B,1.0
GLOBALPET,Global Pet Industries Limited,Producer manufacturing,INE0PS501019,17167.0,MATCHED,GLOBALPET,BSE,E,EQUITY,NS,1500.0
CUBEXTUB,Cubex Tubings Ltd,Non-energy minerals,INE144D01012,4064.0,MATCHED,CUBEXTUB,BSE,E,EQUITY,B,1.0
DRSDILIP,DRS Dilip Roadlines Ltd.,Transportation,INE02CV01017,6686.0,MATCHED,DRSDILIP,BSE,E,EQUITY,NS,800.0
ROCKINGDCE,Rockingdeals Circular Economy Ltd.,Distribution services,INE0PTR01012,20289.0,MATCHED,ROCKINGDCE,BSE,E,EQUITY,NS,250.0
SHIGAN,Shigan Quantum Technologies Ltd.,Electronic technology,INE03KJ01013,8394.0,MATCHED,SHIGAN,BSE,E,EQUITY,NS,1500.0
LOYALTEX,Loyal Textile Mills Limited,Process industries,INE970D01010,10605.0,MATCHED,LOYALTEX,BSE,E,EQUITY,B,1.0
SAMPANN,Sampann Utpadan India Ltd,Producer manufacturing,INE735M01018,27303.0,MATCHED,SAMPANN,BSE,E,EQUITY,B,1.0
NRVANDANA,N R Vandana Tex Industries Limited,Consumer non-durables,INE104101014,757489.0,MATCHED,NRVANDANA,BSE,E,EQUITY,NS,3000.0
CAPTRUST,Capital Trust Ltd. (India),Finance,INE707C01018,19447.0,MATCHED,CAPTRUST,BSE,E,EQUITY,B,1.0
SADBHIN,Sadbhav Infrastructure Project Ltd.,Transportation,INE764L01010,10622.0,MATCHED,SADBHIN,BSE,E,EQUITY,T,1.0
IPHL,Indian Phosphate Ltd.,Process industries,INE0DHF01018,25033.0,MATCHED,IPHL,BSE,E,EQUITY,NS,1200.0
OSWALSEEDS,ShreeOswal Seeds & Chemicals Ltd.,Process industries,INE00IK01029,14310.0,MATCHED,OSWALSEEDS,BSE,E,EQUITY,NT,1.0
JOCIL,Jocil Limited,Process industries,INE839G01010,16927.0,MATCHED,JOCIL,BSE,E,EQUITY,NS,1.0
TARMAT,Tarmat Ltd.,Industrial services,INE924H01018,14771.0,MATCHED,TARMAT,BSE,E,EQUITY,B,1.0
SMARTLINK,Smartlink Holdings Limited,Electronic technology,INE178C01020,9889.0,MATCHED,SMARTLINK,BSE,E,EQUITY,B,1.0
